month,scenario,species,sst_anomaly_c,temperature_c,atmosphere_ppt,atmosphere_target_ppt,mixed_layer_pmol_kg,deep_ocean_pmol_kg,henry_mol_m3_pa,air_to_sea_flux_mol_yr,mixed_to_deep_flux_mol_yr,external_atmospheric_flux_mol_yr,cumulative_air_to_sea_mol,cumulative_outgassing_mol,cumulative_external_mol,total_inventory_mol,mass_balance_residual_mol
2023-11,zero_anomaly,CFC-11,0.0,15.0,216.33094479664842,216.224,2.1995754764217232,0.37755093496251985,0.00011530337786902453,2955013.0591230034,3370973.154767209,-193783971.52697754,26435415.200329844,0.0,-2113167810.869462,33216584549.266754,-9.059906005859375e-05
2023-12,zero_anomaly,CFC-11,0.0,15.0,216.23398355987436,216.147,2.197728352322833,0.37775881081723234,0.00011530337786902453,2963249.197713136,3367171.1479780483,-157614210.4923706,26681996.40605617,0.0,-2127562376.4166183,33202189983.719604,-8.392333984375e-05
2024-01,zero_anomaly,CFC-11,0.0,15.0,216.14963716652832,216.07,2.1959379959624648,0.37796645530066797,0.00011530337786902453,2972451.3044153545,3363474.5966669074,-144302545.74938965,26929315.397882916,0.0,-2140051362.8200462,33189700997.316177,-8.320808410644531e-05
2024-02,zero_anomaly,CFC-11,0.0,15.0,216.02578672346945,215.873,2.19419668287445,0.37817387476289627,0.00011530337786902453,2976110.6203606874,3359869.1978573883,-276849542.92666626,27177237.839878757,0.0,-2158504857.279943,33171247502.85628,-8.249282836914062e-05
2024-03,zero_anomaly,CFC-11,0.0,15.0,215.82589930278766,215.595,2.19246612756381,0.3783810728123996,0.00011530337786902453,2970029.7001004666,3356284.1119219535,-418389536.65122986,27425060.27611387,0.0,-2188440035.3666577,33141312324.769566,-8.344650268554688e-05
2024-04,zero_anomaly,CFC-11,0.0,15.0,215.57112067815976,215.302,2.1907075008136503,0.3785880483458958,0.00011530337786902453,2957315.1123257247,3352647.501996904,-487646668.8255615,27672062.827456642,0.0,-2226664605.134122,33103087755.002098,-8.678436279296875e-05
2024-05,zero_anomaly,CFC-11,0.0,15.0,215.29034731482534,215.004,2.18890093659135,0.37879479688469697,0.00011530337786902453,2941843.6006916384,3348922.6217247713,-518861334.4635315,27917871.898594067,0.0,-2268815573.9264836,33060936786.209736,-8.726119995117188e-05
2024-06,zero_anomaly,CFC-11,0.0,15.0,214.96116757102766,214.604,2.1870318759293914,0.3790013122721622,0.00011530337786902453,2920941.0774706528,3345082.5465863314,-647187638.7020874,28162209.81532283,0.0,-2318277377.3232145,33011474982.81301,-8.106231689453125e-05
2024-07,zero_anomaly,CFC-11,0.0,15.0,214.59716159132813,214.231,2.1850756236372786,0.3792075858933702,0.00011530337786902453,2896599.9481342533,3341081.6033309484,-663484803.486557,28404608.050512657,0.0,-2372999882.0226483,32956752478.113575,-8.344650268554688e-05
2024-08,zero_anomaly,CFC-11,0.0,15.0,214.23520417593866,213.879,2.183030088375582,0.379413607506745,0.00011530337786902453,2873509.127739689,3336915.941667457,-645441966.8009033,28645014.079586994,0.0,-2427415045.7173843,32902337314.41884,-8.392333984375e-05
2024-09,zero_anomaly,CFC-11,0.0,15.0,213.92222158189168,213.643,2.180912397882439,0.3796193676776402,0.00011530337786902453,2857415.9772331463,3332617.267507653,-505949506.3877106,28883732.044760067,0.0,-2474436699.453315,32855315660.68292,-7.343292236328125e-05
2024-10,zero_anomaly,CFC-11,0.0,15.0,213.64870932643453,213.382,2.178757055660234,0.3798248602518119,0.00011530337786902453,2846734.897403845,3328249.4280300066,-483277299.4993744,29121391.99208773,0.0,-2515499390.0800014,32814252970.056217,-8.821487426757812e-05
2024-11,zero_anomaly,CFC-11,0.0,15.0,213.45153342473833,213.307,2.176590453911181,0.380030082266746,0.00011530337786902453,2845837.50307934,3323861.25758866,-261894565.625885,29358478.209155463,0.0,-2545035865.0190654,32784716495.11716,-8.058547973632812e-05
2024-12,zero_anomaly,CFC-11,0.0,15.0,213.31245594857404,213.18,2.1744603542497427,0.380235035339973,0.00011530337786902453,2851885.9935114975,3319541.118147938,-240010178.8161621,29595876.530155323,0.0,-2565799165.5988703,32763953194.53735,-8.678436279296875e-05
2025-01,zero_anomaly,CFC-11,0.0,15.0,213.17181392485918,213.028,2.1723762449934614,0.38043972453100044,0.00011530337786902453,2857225.996673235,3315306.5549206105,-260590831.84483337,29833769.33414866,0.0,-2586798218.3758216,32742954141.760403,-8.249282836914062e-05
2025-02,zero_anomaly,CFC-11,0.0,15.0,213.01920878695202,212.863,2.170330730013896,0.380644154746484,0.00011530337786902453,2860623.9039155515,3311143.8750666208,-283050321.9570465,30072026.410400573,0.0,-2609603337.1235523,32720149023.012672,-8.20159912109375e-05
2025-03,zero_anomaly,CFC-11,0.0,15.0,212.91836292641017,212.86,2.168327762817368,0.38084833029561327,0.00011530337786902453,2870098.5035794997,3307060.3850943116,-105753622.65522766,30310726.723673735,0.0,-2624592361.752102,32705159998.384125,-8.0108642578125e-05
2025-04,zero_anomaly,CFC-11,0.0,15.0,212.8359532074793,212.739,2.166395454176353,0.3810522578875225,0.00011530337786902453,2881121.430858865,3303108.081033872,-175679211.95246887,30550399.419695206,0.0,-2636796556.614642,32692955803.521584,-8.106231689453125e-05
2025-05,zero_anomaly,CFC-11,0.0,15.0,212.69861282340224,212.535,2.164514586291208,0.3812559448957117,0.00011530337786902453,2884623.0526687657,3299251.393911843,-296466436.0048828,30790698.9037341,0.0,-2657294655.1262355,32672457705.009987,-8.440017700195312e-05
2025-06,zero_anomaly,CFC-11,0.0,15.0,212.41531365951823,212.04877536231882,2.1626312950925937,0.3814593946189046,0.00011530337786902453,2869683.683189441,3295390.6623638836,-664167394.5253601,31030633.078405056,0.0,-2699832894.69806,32629919465.438175,-7.152557373046875e-05
2025-07,zero_anomaly,CFC-11,0.0,15.0,212.10341158903873,211.83346405797099,2.160677956683678,0.3816626022335267,0.00011530337786902453,2851902.817913431,3291400.782652086,-489144926.2947693,31268944.302409187,0.0,-2746691796.1164684,32583060564.01977,-6.67572021484375e-05
2025-08,zero_anomaly,CFC-11,0.0,15.0,211.85257080310976,211.61815275362318,2.158684111656748,0.3818655610214522,0.00011530337786902453,2842297.5768027026,3287336.420994126,-424765505.66967773,31506170.040187515,0.0,-2784331529.053968,32545420831.082275,-6.341934204101562e-05
2025-09,zero_anomaly,CFC-11,0.0,15.0,211.62419153689214,211.40284144927534,2.156673318621717,0.38206826795063237,0.00011530337786902453,2835722.4854435837,3283241.1693728413,-401086358.76164246,31742742.060413342,0.0,-2818580226.2325997,32511172133.90364,-6.628036499023438e-05
2025-10,zero_anomaly,CFC-11,0.0,15.0,211.40407486683486,211.1875301449275,2.154654358325441,0.38227072169691384,0.00011530337786902453,2830283.5076746373,3279131.2757173544,-392379036.0961304,31978821.029489312,0.0,-2851581764.4421754,32478170595.69407,-6.246566772460938e-05
2025-11,zero_anomaly,CFC-11,0.0,15.0,211.18699756297178,210.97221884057967,2.152630569077565,0.3824729215771248,0.00011530337786902453,2825282.700219859,3275012.9175817515,-389179044.9744873,32214467.787630957,0.0,-2884124790.567368,32445627569.568882,-5.6743621826171875e-05
2025-12,zero_anomaly,CFC-11,0.0,15.0,210.97103833102534,210.75690753623184,2.150603280865833,0.3826748671495258,0.00011530337786902453,2820462.201440136,3270888.5564268827,-388005000.165802,32449706.34466473,0.0,-2916499396.0342393,32413252964.102005,-6.246566772460938e-05
2026-01,zero_anomaly,CFC-11,0.0,15.0,210.8346973979758,210.75690753623184,2.148589047067873,0.3828765585720924,0.00011530337786902453,2825570.7435791367,3266788.8177782563,-140955229.4800415,32684843.172128897,0.0,-2936851740.0972514,32392900620.03899,-6.532669067382812e-05
2016-01,observed_sst,CFC-12,0.8215,15.821500000000015,513.9390205642438,513.776,1.3548603727019553,0.18078669799157843,3.0037830175143023e-05,1900494.505919187,2172183.0574235357,-295393262.4100342,0.0,0.0,0.0,77874027648.0951,0.0
2016-02,observed_sst,CFC-12,0.7847,15.784699999999987,513.7672442915336,513.591,1.3537191078387425,0.1809206503281965,3.0085431586973564e-05,1934338.1475773512,2169823.746201699,-319354656.25909424,159800.02720294025,0.0,-25778417.15204025,77848249230.94307,1.693516969680786e-05
2016-03,observed_sst,CFC-12,0.8069,15.806899999999985,513.5400179020029,513.278,1.3526379964081479,0.18105446249098425,3.0056705047667003e-05,1922649.2353737145,2167575.985688492,-474776438.42907715,320523.65055228636,0.0,-59928878.34790313,77814098769.74725,6.377696990966797e-05
2016-04,observed_sst,CFC-12,0.7457,15.7457,513.2736474820124,513.006,1.3516461549448113,0.1811881385630758,3.013597434097128e-05,1969521.4920555505,2165493.6375582586,-484977237.40667725,482715.0769800381,0.0,-99988620.33997087,77774039027.75513,5.0514936447143555e-06
2016-05,observed_sst,CFC-12,0.737,15.737000000000023,513.0232077952801,512.787,1.3507846271008521,0.1813216952868944,3.0147262705421782e-05,1977158.0951082427,2163652.6067222985,-428008525.0475464,647156.2775249972,0.0,-137640571.8360451,77736387076.2591,4.655122756958008e-05
2016-06,observed_sst,CFC-12,0.7517,15.751700000000028,512.7488650374864,512.449,1.3499261911910838,0.1814551393695903,3.012819212079747e-05,1966881.1979775035,2161817.5047512404,-543355447.9255371,811502.55060275,0.0,-178901981.98980612,77695125666.10532,2.950429916381836e-05
2016-07,observed_sst,CFC-12,0.7414,15.741399999999999,512.3912417174664,511.994,1.3490654560691164,0.18158846943489546,3.0141553034180843e-05,1972125.0329641113,2159978.3598966384,-719801992.0490112,975652.2944906293,0.0,-232738953.56887197,77641288694.52618,-3.6716461181640625e-05
2016-08,observed_sst,CFC-12,0.7392,15.739199999999983,511.99524076447193,511.602,1.3482186408324535,0.18172168713637543,3.0144407712876638e-05,1970031.1252488287,2158165.176456956,-712552265.2230835,1139907.8160572706,0.0,-292370841.9494567,77581656806.14558,-5.1975250244140625e-05
2016-09,observed_sst,CFC-12,0.7042,15.704200000000014,511.6385526868344,511.31,1.3474255768182855,0.1818547949839875,3.018986529585724e-05,1992557.8586085227,2156451.6427411805,-595337468.5438843,1305009.4347563577,0.0,-346065640.0540379,77527962008.04102,-3.921985626220703e-05
2016-10,observed_sst,CFC-12,0.6695,15.669500000000028,511.3025140643319,510.963,1.3467405178628447,0.18198780331633718,3.0235011813635107e-05,2014360.6603930313,2154938.116000357,-615199484.5693359,1471974.877605559,0.0,-396640506.60912067,77477387141.48598,5.066394805908203e-06
2016-11,observed_sst,CFC-12,0.6019,15.6019,510.9231144899573,510.517,1.3462081429890354,0.18212072609747648,3.032318819487818e-05,2057119.645633969,2153707.2321764953,-735879455.8026123,1641649.6221040073,0.0,-453760167.5951724,77420267480.49992,3.337860107421875e-06
2016-12,observed_sst,CFC-12,0.621,15.620999999999981,510.59027239578353,510.312,1.3457292096181008,0.18225357866286254,3.029824423517342e-05,2037384.7934415124,2152575.3517210605,-504229581.15966797,1812218.268425334,0.0,-503848755.16912156,77370178892.926,2.3663043975830078e-05
2017-01,observed_sst,CFC-12,0.7097,15.709699999999998,510.31029943685456,510.031,1.3450621676158423,0.1823863526532897,3.0182716694459547e-05,1970786.8451202384,2151095.5921575925,-506090579.5805054,1979200.547279712,0.0,-545957689.6885437,77328069958.4066,5.1856040954589844e-05
2017-02,observed_sst,CFC-12,0.7519,15.751899999999978,510.0322680793502,509.757,1.3441856427424839,0.1825190218107059,3.0127932753638262e-05,1940646.5697717632,2149228.4570514057,-498785759.7826538,2142165.544617697,0.0,-587777459.6743506,77286250188.42078,3.421306610107422e-05
2017-03,observed_sst,CFC-12,0.7404,15.740400000000022,509.74611910424716,509.454,1.3432713036962478,0.1826515719308395,3.0142850576501692e-05,1949680.661400359,2147291.581232476,-529319816.895813,2304270.161777444,0.0,-630823850.2977283,77243203797.79736,-1.1920928955078125e-06
2017-04,observed_sst,CFC-12,0.736,15.73599999999999,509.4647672184635,509.193,1.3423934830540831,0.1827840048677019,3.0148560533068407e-05,1953310.9965856692,2145422.4858295782,-492442199.855896,2466892.148359753,0.0,-673145363.0644965,77200882285.03062,2.8133392333984375e-05
2017-05,observed_sst,CFC-12,0.722,15.72199999999998,509.0877535291408,508.637,1.34155047313261,0.18291632433381,3.016673693173132e-05,1960350.2971716463,2143618.00454638,-816765394.8032227,2630004.9241803023,0.0,-729911317.3763576,77144116330.71872,-1.5735626220703125e-05
2017-06,observed_sst,CFC-12,0.7142,15.714200000000005,508.71200836687484,508.392,1.3407326233930579,0.18304853410099214,3.017686930023899e-05,1962646.8199416937,2141860.2757014832,-579855160.7772217,2793435.0364071527,0.0,-786485406.7663004,77087542241.32878,-1.1205673217773438e-05
2017-07,observed_sst,CFC-12,0.7441,15.744100000000003,508.4354684227975,508.192,1.3398800437136866,0.18318063444957577,3.0138049993764193e-05,1941295.0745042975,2140038.494564763,-441164782.1090698,2956074.821533178,0.0,-828080298.5368674,77045947349.55823,2.1457672119140625e-06
2017-08,observed_sst,CFC-12,0.7554,15.755400000000009,508.2279163368357,508.048,1.3389770375898042,0.18331261881617486,3.012339424789572e-05,1936281.3961359328,2138123.6327835615,-326008402.3461914,3117625.0101492847,0.0,-859259113.3284885,77014768534.7666,-2.7418136596679688e-06
2017-09,observed_sst,CFC-12,0.6769,15.67689999999999,508.04176371676465,507.853,1.3382064836614485,0.1834444898586155,3.022537745539104e-05,1995537.2678533194,2136454.033784466,-342039854.77752686,3281472.675331045,0.0,-887204311.2940645,76986823336.80106,2.765655517578125e-05
2017-10,observed_sst,CFC-12,0.6609,15.660900000000026,507.86987264203105,507.712,1.3376031509872246,0.18357626944552055,3.024621297925532e-05,2008145.3265551988,2135093.984212345,-286065227.3602295,3448290.6236946126,0.0,-912993045.6304649,76961034602.46465,1.7523765563964844e-05
2017-11,observed_sst,CFC-12,0.617,15.617000000000019,507.7075672762685,507.544,1.3371068552606968,0.18370797040720627,3.0303466128799575e-05,2040165.1627298763,2133932.111839564,-296383904.5984497,3616982.6988534303,0.0,-937332463.785478,76936695184.30966,4.7087669372558594e-05
2017-12,observed_sst,CFC-12,0.5776,15.577600000000018,507.5287763961038,507.341,1.3367476198150987,0.1838396077450532,3.0354957643005023e-05,2066885.0305030108,2133023.935831093,-340250829.7401123,3788124.6307349885,0.0,-964158744.7584442,76909868903.33669,3.6597251892089844e-05
2018-01,observed_sst,CFC-12,0.5936,15.59359999999998,507.36006503859613,507.207,1.3364202115911143,0.18397119259688677,3.0334035145999525e-05,2053251.1008054684,2132174.741266695,-277353849.93621826,3959784.5188500048,0.0,-989462499.8539953,76884565148.24113,3.719329833984375e-05
2018-02,observed_sst,CFC-12,0.5947,15.594699999999989,507.27142245614436,507.231,1.3360658016265041,0.184102722918098,3.0332597339401613e-05,2053434.3064743793,2131275.69099539,-73245490.5335083,4130871.192429668,0.0,-1002676443.1306295,76871351204.9645,2.956390380859375e-05
2018-03,observed_sst,CFC-12,0.6355,15.635499999999979,507.1943924089585,507.093,1.3356552971171616,0.18423419576083463,3.027932362458381e-05,2025776.700965328,2130272.9651468745,-183723045.03277588,4300842.416889119,0.0,-1014138009.0312164,76859889639.0639,2.7418136596679688e-05
2018-04,observed_sst,CFC-12,0.6678,15.6678,506.98870048839586,506.71,1.3351338829998927,0.1843656002647215,3.0237225615648697e-05,2001309.2901220769,2129065.169095409,-505005284.9732666,4468669.37711225,0.0,-1045029662.075931,76828997986.01915,-1.2040138244628906e-05
2018-05,observed_sst,CFC-12,0.6836,15.683600000000013,506.62090388181514,506.191,1.334525015473341,0.1844969249260708,3.0216657529135472e-05,1984429.7576276795,2127695.721023768,-778985833.848999,4634770.505314214,0.0,-1100400848.5414128,76773626799.55367,-1.4781951904296875e-05
2018-06,observed_sst,CFC-12,0.6531,15.653099999999995,506.1803367394572,505.734,1.333915375683765,0.1846281637155313,3.0256376341764372e-05,1998650.8719640407,2126325.003042728,-808762171.8964233,4800741.3678633645,0.0,-1166760516.1748822,76707267131.92018,-2.9325485229492188e-05
2018-07,observed_sst,CFC-12,0.6422,15.642200000000003,505.6999498897511,505.197,1.3333401567161582,0.18475932058416242,3.0270585630617147e-05,1996971.6694280368,2125018.119448709,-911345200.229187,4967238.417089467,0.0,-1239132433.4312596,76634895214.66377,-6.0558319091796875e-05
2018-08,observed_sst,CFC-12,0.6608,15.660799999999995,505.2511035742866,504.843,1.3327166788714293,0.1848903949051105,3.024634325369517e-05,1975542.3498199426,2123622.103623186,-739483676.6074219,5132731.128586826,0.0,-1306742734.3549232,76567284913.74014,-2.6702880859375e-05
2018-09,observed_sst,CFC-12,0.6762,15.676199999999994,504.87325414276427,504.519,1.3320164192273014,0.18502137846964112,3.022628866098327e-05,1959663.9292735695,2122084.199781766,-641908506.6888428,5296680.705994717,0.0,-1363634048.937378,76510393599.15767,-4.57763671875e-05
2018-10,observed_sst,CFC-12,0.7183,15.7183,504.6148005524285,504.427,1.3312183985344046,0.18515226216475703,3.017154281923175e-05,1929635.0557971722,2120365.610550894,-340294601.00024414,5458686.699041491,0.0,-1402498535.0850508,76471529113.01003,-1.6927719116210938e-05
2018-11,observed_sst,CFC-12,0.7141,15.714099999999974,504.4626720014218,504.338,1.330379218642776,0.18528303587749467,3.017699922804556e-05,1936934.3131715192,2118571.0751386164,-225905666.57647705,5619782.654224908,0.0,-1425308850.331858,76448718797.76321,-2.0742416381835938e-05
2018-12,observed_sst,CFC-12,0.7356,15.735599999999977,504.2603192274051,504.004,1.329537651569425,0.1854136996010626,3.0149079682286684e-05,1924126.2040529037,2116772.3266354664,-464450440.0578003,5780685.893152263,0.0,-1455703215.9694996,76418324432.1256,1.9073486328125e-06
2019-01,observed_sst,CFC-12,0.7173,15.717300000000023,503.91919925066765,503.519,1.3287010963446886,0.18554425160641624,3.017284186030294e-05,1935266.8569602862,2114983.0573713956,-725161042.2097778,5941530.971901153,0.0,-1507051487.3780584,76366976160.717,-3.910064697265625e-05
2019-02,observed_sst,CFC-12,0.735,15.735000000000014,503.5408420316393,503.18,1.3278591057975953,0.185674694060255,3.0149858425571575e-05,1919386.379006117,2113183.9347655466,-653845761.3303223,6102127.531074785,0.0,-1564022830.8921468,76310004817.20288,-6.508827209472656e-05
2019-03,observed_sst,CFC-12,0.7459,15.745900000000006,503.1744918853519,502.806,1.326967767675583,0.18580502244228736,3.013571489604026e-05,1909350.7595224828,2111293.7240247517,-667707296.2576904,6261657.034044541,0.0,-1619182173.4785833,76254845474.61646,-5.435943603515625e-05
2019-04,observed_sst,CFC-12,0.7322,15.732199999999978,502.76320753873233,502.323,1.326077205253799,0.1859352335573928,3.0153492869649e-05,1915443.96976417,2109405.1653848137,-797656060.1830444,6421042.508752554,0.0,-1681126724.343401,76192900923.75162,-7.43865966796875e-05
2019-05,observed_sst,CFC-12,0.7501,15.750099999999975,502.3327122428009,501.911,1.3251691117527697,0.18606532813564516,3.0130267151384725e-05,1898477.0396168202,2107484.387664633,-764142583.9552002,6579946.242926853,0.0,-1745972610.294873,76128055037.80013,-9.465217590332031e-05
2019-06,observed_sst,CFC-12,0.8016,15.801600000000008,501.92863355592436,501.539,1.3241440561060898,0.18619529845349275,3.0063560290921745e-05,1859754.1384511215,2105347.445252011,-706016003.3349609,6736518.206188385,0.0,-1806831920.0499883,76067195728.04504,-6.0558319091796875e-05
2019-07,observed_sst,CFC-12,0.8119,15.81189999999998,501.48818669273754,501.013,1.323022746681533,0.18632513017241045,3.00502395004516e-05,1850340.5294458626,2103032.67774394,-861038287.2405396,6891122.16374,0.0,-1873184792.4336448,76000842855.66138,-7.104873657226562e-05
2019-08,observed_sst,CFC-12,0.8083,15.808299999999974,501.0223565213899,500.565,1.321889174981691,0.1864548179777988,3.0054894531679856e-05,1850122.3065483058,2100695.4897518265,-828730016.7584839,7045304.885517454,0.0,-1943370965.5853639,75930656682.50966,-7.009506225585938e-05
2019-09,observed_sst,CFC-12,0.7447,15.744700000000023,500.6034725432269,500.214,1.3208619771349093,0.18658436581689147,3.0137271604519538e-05,1892962.6551666746,2098555.3656397476,-705724248.3272095,7201266.6192895705,0.0,-2006466484.554169,75867561163.54083,-9.131431579589844e-05
2019-10,observed_sst,CFC-12,0.773,15.773000000000025,500.29297978481173,500.041,1.3198941458803035,0.18671378768494037,3.0100584073808155e-05,1873296.6409612934,2096525.3102061967,-456587370.07891846,7358156.573835788,0.0,-2053194001.1203103,75820833646.97469,-9.679794311523438e-05
2019-11,observed_sst,CFC-12,0.7712,15.771200000000022,500.00539009607047,499.694,1.3189005166760488,0.18684308187042667,3.0102916011847575e-05,1876106.8227913233,2094447.761569752,-564238854.0796509,7514396.787114178,0.0,-2096463803.907003,75777563844.18803,-5.5789947509765625e-05
2019-12,observed_sst,CFC-12,0.7923,15.792300000000012,499.6842949092282,499.358,1.3178893688036197,0.18697224760904435,3.0075593689854842e-05,1861742.8419172044,2092338.0388501135,-591246375.5214844,7670139.403916252,0.0,-2144793434.5033507,75729234213.59164,-9.775161743164062e-05
2020-01,observed_sst,CFC-12,0.8241,15.824099999999987,499.3169969905557,498.922,1.3168051999172752,0.18710127936372611,3.0034470340017744e-05,1839123.3057840483,2090093.466014135,-715734546.8869629,7824350.083153068,0.0,-2200101209.5436277,75673926438.55135,-0.00011920928955078125
2020-02,observed_sst,CFC-12,0.7935,15.793499999999995,498.91289244012177,498.504,1.3157262416519016,0.18723017109003265,3.0074040679076553e-05,1859445.9911671774,2087858.7925482779,-740913101.5006714,7978468.044292765,0.0,-2260966878.698056,75613060769.39694,-9.441375732421875e-05
2020-03,observed_sst,CFC-12,0.7982,15.798200000000008,498.505520174736,498.101,1.314690282655224,0.18735892849438487,3.006795894979439e-05,1854175.0007803119,2085703.9216168225,-732990556.621582,8133200.131596203,0.0,-2322325358.684006,75551702289.41101,-7.581710815429688e-05
2020-04,observed_sst,CFC-12,0.8074,15.807399999999973,498.17890317591986,497.91,1.3136380074765657,0.1874875520269763,3.0056058420280466e-05,1848573.5548716635,2083519.1113886717,-487252554.7666626,8287449.543109092,0.0,-2371490276.093721,75502537372.00127,-0.00010538101196289062
2020-05,observed_sst,CFC-12,0.7872,15.787199999999984,497.9089473965074,497.64,1.3126224428784083,0.18761604190978926,3.0082195024357145e-05,1865223.9243596448,2081402.4675920664,-487332682.47161865,8442197.640028156,0.0,-2412098850.688026,75461928797.4069,-0.00016069412231445312
2020-06,observed_sst,CFC-12,0.7717,15.77170000000001,497.6176226053832,497.312,1.3116805170505754,0.18774440561745198,3.0102268230245382e-05,1877024.3616845508,2079422.2981652077,-553788160.9544678,8598137.73519285,0.0,-2455932954.0526085,75418094694.04233,-0.000156402587890625
2020-07,observed_sst,CFC-12,0.7635,15.763500000000022,497.29060424281784,496.95,1.3107848431835343,0.18787265009052534,3.0112893892259894e-05,1881963.1505377109,2077527.9212462031,-617174887.9859619,8754772.51225399,0.0,-2505156092.0229163,75368871556.07202,-0.00015497207641601562
2020-08,observed_sst,CFC-12,0.7625,15.762499999999989,497.01431243238716,496.786,1.3099097683048837,0.18800077901478124,3.0114190002538425e-05,1883254.1440083853,2075671.8688103508,-413702127.4854126,8911632.337127209,0.0,-2546719295.5731244,75327308352.52185,-0.00011777877807617188
2020-09,observed_sst,CFC-12,0.6936,15.693600000000004,496.8512974213854,496.737,1.3091628364669206,0.18812879858976986,3.0203648145055315e-05,1934933.0232276374,2074053.0993274634,-207106927.5501709,9070715.28226854,0.0,-2571175479.289224,75302852168.80573,-0.00014352798461914062
2020-10,observed_sst,CFC-12,0.6424,15.64240000000001,496.62827040049655,496.329,1.3086207763066504,0.18825673072300383,3.0270324839970423e-05,1969895.4233136515,2072813.5298354442,-542277965.699707,9233470.511468016,0.0,-2604689804.2142606,75269337843.88072,-0.00011014938354492188
2020-11,observed_sst,CFC-12,0.6174,15.617399999999975,496.22319632391014,495.744,1.308182655091906,0.1883845934229073,3.0302943892429487e-05,1979065.5634483628,2071766.3888453562,-868303738.9251709,9398054.96503474,0.0,-2665691405.3252172,75208336242.76973,-0.00014591217041015625
2020-12,observed_sst,CFC-12,0.5548,15.5548,495.78053092202276,495.366,1.3078426438711563,0.18851239607180184,3.038480114995995e-05,2012654.024652872,2070900.874709781,-751130030.7052002,9564373.471760605,0.0,-2732367562.5035553,75141660085.59146,-7.62939453125e-05
2021-01,observed_sst,CFC-12,0.5435,15.543499999999995,495.48615711013605,495.28,1.3075819248608216,0.1886401512395144,3.0399604632196078e-05,2013781.9408334536,2070182.1489211214,-373556683.5664673,9732094.85582543,0.0,-2776650286.7144003,75097377361.38063,-6.198883056640625e-05
2021-02,observed_sst,CFC-12,0.5521,15.552099999999996,495.3113628382862,495.161,1.307308599389225,0.18876786177702626,3.0388337504257348e-05,2004861.0769051046,2069440.1821747692,-272457462.9746704,9899522.727440419,0.0,-2802876793.892111,75071150854.20294,-4.00543212890625e-05
2021-03,observed_sst,CFC-12,0.5837,15.583700000000022,495.1129826255546,494.882,1.306963259206545,0.18889552312397181,3.0346978965910426e-05,1979608.7048385541,2068565.070219771,-418540517.5048828,10065551.800533583,0.0,-2832666176.9415517,75041361471.15353,-7.152557373046875e-06
2021-04,observed_sst,CFC-12,0.5979,15.597899999999981,494.73636174307705,494.257,1.3065275531079983,0.18902312499772372,3.0328415079067192e-05,1961825.1109165153,2067522.8800575219,-868603478.4556274,10229828.66725089,0.0,-2889371653.3289332,74984655994.76616,-4.76837158203125e-07
